Sample Name,Peak Number,Name,RT,Area,Height,% Area,Total Area,Int Type,RRT,Sample Base Name
DPS21007-2,6,7,0.846,1567,140,0.0149,10508275,VV,0.05472540267805162,DPS21007
DPS21007-2,7,9,0.978,1295,73,0.0123,10508275,VV,0.06326411798952067,DPS21007
DPS21007-2,8,10,0.845,610,21,0.0058,10508275,VV,0.05466071544084352,DPS21007
DPS21007-2,9,12,0.002,367,22,0.0035,10508275,VV,0.00012937447441619768,DPS21007
DPS21007-2,10,DP-IMP-3,12.773,1256,52,0.0119,10508275,VV,0.8262500808590465,DPS21007
DPS21007-2,11,13,0.306,1019,48,0.0097,10508275,VV,0.019794294585678246,DPS21007
DPS21007-2,12,DP-IMP-2,14.191,247,12,0.0023,10508275,VB,0.9179765832201308,DPS21007
DPS21007-2,13,DP72,15.459,10424269,265491,99.2006,10508275,BV,1.0,DPS21007
DPS21007-2,14,18,0.662,5015,114,0.0477,10508275,VV,0.04282295103176144,DPS21007
DPS21007-2,15,DP-IMP-1,20.583,55005,2136,0.5234,10508275,VV,1.3314574034542983,DPS21007
DPS21007-2,16,26,0.409,470,14,0.0045,10508275,BB,0.026457080018112426,DPS21007
DPS21007-2,17,34,0.344,2203,177,0.021,10508275,VV,0.022252409599586,DPS21007
DPS21007-2,18,35,0.313,641,63,0.0061,10508275,VB,0.020247105246134937,DPS21007
DPS21007-2,19,36,0.283,3059,141,0.0291,10508275,BB,0.01830648812989197,DPS21007
DPS21007-2,20,36,0.862,521,46,0.005,10508275,BB,0.055760398473381205,DPS21007
DPS21007-3,1,3,0.415,833,118,0.0079,10489646,BB,0.026836523538541126,DPS21007
DPS21007-3,21,37,0.381,3210,355,0.0306,10489646,BB,0.024637868598034143,DPS21007
DPS21007-3,2,5,0.261,221,26,0.0021,10489646,BV,0.016877909984480084,DPS21007
DPS21007-3,22,37,0.826,2165,255,0.0206,10489646,BB,0.053414381789963786,DPS21007
DPS21007-3,3,5,0.448,151,15,0.0014,10489646,VB,0.028970512157268494,DPS21007
DPS21007-3,4,5,0.868,82,8,0.0008,10489646,BB,0.056130367304707704,DPS21007
DPS21007-3,5,7,0.449,3647,212,0.0348,10489646,BV,0.029035178479048112,DPS21007
DPS21007-3,6,7,0.848,1563,139,0.0149,10489646,VV,0.05483704086911536,DPS21007
DPS21007-3,7,9,0.98,1308,74,0.0125,10489646,VV,0.06337299534402482,DPS21007
DPS21007-3,8,10,0.7,516,19,0.0049,10489646,VB,0.04526642524573202,DPS21007
DPS21007-3,9,12,0.007,346,23,0.0033,10489646,BV,0.0004526642524573202,DPS21007
DPS21007-3,10,DP-IMP-3,12.775,1233,52,0.0118,10489646,VV,0.8261122607346094,DPS21007
DPS21007-3,11,13,0.312,1043,48,0.0099,10489646,VV,0.02017589239524056,DPS21007
DPS21007-3,12,DP-IMP-2,14.203,199,12,0.0019,10489646,VB,0.9184557682359027,DPS21007
DPS21007-3,13,DP72,15.464,10408215,264696,99.2237,10489646,BV,1.0,DPS21007
DPS21007-3,14,18,0.67,4578,112,0.0436,10489646,VV,0.04332643559234351,DPS21007
DPS21007-3,15,DP-IMP-1,20.587,54593,2125,0.5204,10489646,VV,1.3312855664769787,DPS21007
DPS21007-3,16,26,0.434,359,12,0.0034,10489646,BB,0.028065183652353852,DPS21007
DPS21007-3,17,34,0.35,2385,177,0.0227,10489646,VB,0.02263321262286601,DPS21007
DPS21007-3,18,35,0.315,333,45,0.0032,10489646,BB,0.02036989136057941,DPS21007
DPS21007-3,19,36,0.285,2221,118,0.0212,10489646,BB,0.01842990170719089,DPS21007
DPS21007-3,20,36,0.866,445,45,0.0042,10489646,BB,0.056001034661148474,DPS21007
DPS21008-1,1,3,0.416,814,117,0.0077,10544446,BB,0.026899450371807306,DPS21008
DPS21008-1,21,37,0.382,2367,271,0.0225,10544446,BB,0.024700937601034596,DPS21008
DPS21008-1,2,5,0.264,236,26,0.0022,10544446,BV,0.017070805043646945,DPS21008
DPS21008-1,22,37,0.828,1764,205,0.0167,10544446,BB,0.05354025218234723,DPS21008
DPS21008-1,3,5,0.43,169,16,0.0016,10544446,VB,0.02780472033624313,DPS21008
DPS21008-1,4,5,0.879,122,9,0.0012,10544446,BB,0.05683802133850631,DPS21008
DPS21008-1,5,7,0.595,3087,165,0.0293,10544446,BV,0.03847397348852247,DPS21008
DPS21008-1,6,7,0.849,1503,133,0.0143,10544446,VB,0.054898157129000966,DPS21008
DPS21008-1,7,9,0.982,1131,66,0.0107,10544446,VV,0.06349822179114128,DPS21008
DPS21008-1,8,10,0.854,514,19,0.0049,10544446,VB,0.055221467830585194,DPS21008
DPS21008-1,9,12,0.013,331,20,0.0031,10544446,BV,0.0008406078241189783,DPS21008
DPS21008-1,10,DP-IMP-3,12.767,1515,64,0.0144,10544446,VV,0.8255415454251536,DPS21008
DPS21008-1,11,13,0.304,983,48,0.0093,10544446,VB,0.019657290656320724,DPS21008
DPS21008-1,12,DP-IMP-2,14.213,157,9,0.0015,10544446,BB,0.9190430003233107,DPS21008
DPS21008-1,13,DP72,15.465,10474825,265695,99.3397,10544446,BV,1.0,DPS21008
DPS21008-1,14,18,0.62,3908,92,0.0371,10544446,VV,0.04009052699644358,DPS21008
DPS21008-1,15,DP-IMP-1,20.593,45597,1760,0.4324,10544446,VV,1.3315874555447786,DPS21008
DPS21008-1,16,26,0.44,354,12,0.0034,10544446,BB,0.028451341739411575,DPS21008
DPS21008-1,17,34,0.351,1988,158,0.0189,10544446,VV,0.022696411251212415,DPS21008
DPS21008-1,18,35,0.317,345,47,0.0033,10544446,BB,0.020497898480439702,DPS21008
DPS21008-1,19,36,0.294,2294,122,0.0218,10544446,BB,0.019010669253152278,DPS21008
DPS21008-1,20,36,0.867,441,46,0.0042,10544446,BB,0.05606207565470417,DPS21008
DPS21008-2,1,3,0.416,1310,128,0.0124,10531562,BB,0.026894233255753814,DPS21008
DPS21008-2,21,37,0.374,2417,272,0.023,10531562,BB,0.024178950090509438,DPS21008
DPS21008-2,2,5,0.264,226,25,0.0021,10531562,BV,0.017067494181536077,DPS21008
DPS21008-2,22,37,0.817,1751,205,0.0166,10531562,BB,0.05281872252392035,DPS21008
DPS21008-2,3,5,0.447,149,15,0.0014,10531562,VB,0.028898370830100852,DPS21008
DPS21008-2,4,5,0.869,90,8,0.0009,10531562,BB,0.05618050168088958,DPS21008
DPS21008-2,5,7,0.594,3139,164,0.0298,10531562,BV,0.03840186190845617,DPS21008
DPS21008-2,6,7,0.85,1493,132,0.0142,10531562,VV,0.05495215929661236,DPS21008
DPS21008-2,7,9,0.981,1113,66,0.0106,10531562,VB,0.06342125678820791,DPS21008
DPS21008-2,8,10,0.84,504,18,0.0048,10531562,BB,0.05430566330488751,DPS21008
DPS21008-2,9,12,0.015,282,20,0.0027,10531562,BV,0.000969743987587277,DPS21008
DPS21008-2,10,DP-IMP-3,12.773,1488,63,0.0141,10531562,VV,0.8257693302301525,DPS21008
DPS21008-2,11,13,0.322,1021,49,0.0097,10531562,VV,0.020817170933540213,DPS21008
DPS21008-2,12,DP-IMP-2,14.209,181,10,0.0017,10531562,VB,0.9186061546418411,DPS21008
DPS21008-2,13,DP72,15.468,10462852,265004,99.3476,10531562,BV,1.0,DPS21008
DPS21008-2,14,18,0.657,3682,90,0.035,10531562,VV,0.04247478665632273,DPS21008
DPS21008-2,15,DP-IMP-1,20.594,45356,1759,0.4307,10531562,VV,1.3313938453581589,DPS21008
DPS21008-2,16,26,0.443,320,11,0.003,10531562,BB,0.028639772433410912,DPS21008
DPS21008-2,17,34,0.344,1986,158,0.0189,10531562,VV,0.022239462115334882,DPS21008
DPS21008-2,18,35,0.306,313,44,0.003,10531562,BB,0.01978277734678045,DPS21008
DPS21008-2,19,36,0.279,1411,81,0.0134,10531562,BB,0.018037238169123355,DPS21008
DPS21008-2,20,36,0.859,476,48,0.0045,10531562,BB,0.05553400568916473,DPS21008
DPS21008-3,1,3,0.414,854,120,0.0081,10503398,BB,0.026759744037230946,DPS21008
DPS21008-3,21,37,0.371,2439,273,0.0232,10503398,BB,0.023980350332880873,DPS21008
DPS21008-3,2,5,0.26,215,25,0.002,10503398,BV,0.01680563635188417,DPS21008
DPS21008-3,22,37,0.815,1731,205,0.0165,10503398,BB,0.052679206256867686,DPS21008
DPS21008-3,3,5,0.451,168,15,0.0016,10503398,VB,0.02915131536422985,DPS21008
DPS21008-3,4,5,0.857,77,8,0.0007,10503398,BB,0.0553939628983259,DPS21008
DPS21008-3,5,7,0.594,3101,163,0.0295,10503398,BV,0.038394415357766144,DPS21008
DPS21008-3,6,7,0.85,1479,131,0.0141,10503398,VV,0.054941503458082866,DPS21008
DPS21008-3,7,9,0.981,1193,68,0.0114,10503398,VV,0.06340895869691682,DPS21008
DPS21008-3,8,10,0.85,499,18,0.0048,10503398,VB,0.054941503458082866,DPS21008
DPS21008-3,9,12,0.015,290,18,0.0028,10503398,BV,0.0009695559433779328,DPS21008
DPS21008-3,10,DP-IMP-3,12.773,1498,63,0.0143,10503398,VV,0.8256092043177558,DPS21008
DPS21008-3,11,13,0.306,1011,48,0.0096,10503398,VV,0.01977894124490983,DPS21008
DPS21008-3,12,DP-IMP-2,14.187,177,10,0.0017,10503398,VB,0.9170060112468489,DPS21008
DPS21008-3,13,DP72,15.471,10435095,264559,99.3497,10503398,BV,1.0,DPS21008
DPS21008-3,14,18,0.663,3521,89,0.0335,10503398,VV,0.04285437269730464,DPS21008
DPS21008-3,15,DP-IMP-1,20.597,45093,1756,0.4293,10503398,VB,1.3313295843836856,DPS21008
DPS21008-3,16,26,0.436,415,13,0.0039,10503398,BB,0.028181759420851916,DPS21008
DPS21008-3,17,34,0.342,2057,163,0.0196,10503398,VV,0.02210587550901687,DPS21008
DPS21008-3,18,35,0.314,644,64,0.0061,10503398,VV,0.02029603774804473,DPS21008
DPS21008-3,19,36,0.281,1358,78,0.0129,10503398,BB,0.01816301467261328,DPS21008
DPS21008-3,20,36,0.856,482,47,0.0046,10503398,BB,0.05532932583543403,DPS21008
DPS21009-1,1,3,0.396,1630,221,0.0155,10505719,BB,0.025508889461479004,DPS21009
DPS21009-1,21,36,0.856,526,59,0.005,10505719,BB,0.055140427724813194,DPS21009
DPS21009-1,2,5,0.295,118,12,0.0011,10505719,BV,0.019002834321051276,DPS21009
DPS21009-1,22,37,0.374,5194,576,0.0494,10505719,BB,0.02409172893584128,DPS21009
DPS21009-1,3,5,0.478,123,11,0.0012,10505719,VB,0.030791033238855965,DPS21009
DPS21009-1,23,37,0.849,3141,404,0.0299,10505719,BB,0.05468951301211028,DPS21009
DPS21009-1,4,7,0.468,3676,196,0.035,10505719,BV,0.030146869363566094,DPS21009
DPS21009-1,24,38,0.098,374,64,0.0036,10505719,BB,0.0063128059778407635,DPS21009
DPS21009-1,5,7,0.854,846,78,0.0081,10505719,VB,0.05501159494975522,DPS21009
DPS21009-1,25,38,0.475,401,55,0.0038,10505719,BB,0.030597784076269004,DPS21009
DPS21009-1,6,10,0.0,3059,200,0.0291,10505719,BV,0.0,DPS21009
DPS21009-1,7,10,0.864,545,18,0.0052,10505719,VB,0.055655758825045094,DPS21009
DPS21009-1,8,12,0.025,522,33,0.005,10505719,BB,0.0016104096882246846,DPS21009
DPS21009-1,9,DP-IMP-3,12.796,1351,65,0.0129,10505719,BV,0.8242720948209225,DPS21009
DPS21009-1,10,13,0.236,1755,59,0.0167,10505719,VV,0.01520226745684102,DPS21009
DPS21009-1,11,DP-IMP-2,14.191,449,23,0.0043,10505719,VB,0.91413295542386,DPS21009
DPS21009-1,12,DP72,15.524,10418026,259619,99.1653,10505719,BV,1.0,DPS21009
DPS21009-1,13,18,0.646,3842,94,0.0366,10505719,VV,0.041612986343725844,DPS21009
DPS21009-1,14,19,0.886,2455,79,0.0234,10505719,VV,0.057072919350682816,DPS21009
DPS21009-1,15,DP-IMP-1,20.62,48555,1927,0.4622,10505719,VV,1.3282659108477197,DPS21009
DPS21009-1,16,22,0.61,1447,46,0.0138,10505719,VV,0.0392939963926823,DPS21009
DPS21009-1,17,26,0.351,1984,64,0.0189,10505719,BB,0.02261015202267457,DPS21009
DPS21009-1,18,34,0.367,3282,280,0.0312,10505719,VV,0.02364081422313837,DPS21009
DPS21009-1,19,35,0.332,757,62,0.0072,10505719,BV,0.02138624065962381,DPS21009
DPS21009-1,20,36,0.325,1661,108,0.0158,10505719,VB,0.020935325946920897,DPS21009
DPS21009-2,1,3,0.406,1064,148,0.0101,10535219,BB,0.026151368760064412,DPS21009
DPS21009-2,21,36,0.87,505,58,0.0048,10535219,BB,0.05603864734299517,DPS21009
DPS21009-2,2,5,0.296,128,13,0.0012,10535219,BV,0.019066022544283412,DPS21009
DPS21009-2,22,37,0.386,5273,574,0.0501,10535219,BB,0.024863123993558778,DPS21009
DPS21009-2,3,5,0.491,104,11,0.001,10535219,VB,0.03162640901771337,DPS21009
DPS21009-2,23,37,0.862,3300,414,0.0313,10535219,BB,0.055523349436392914,DPS21009
DPS21009-2,4,7,0.469,3715,197,0.0353,10535219,BV,0.030209339774557163,DPS21009
DPS21009-2,24,38,0.112,347,60,0.0033,10535219,BB,0.007214170692431562,DPS21009
DPS21009-2,5,7,0.853,857,78,0.0081,10535219,VB,0.054943639291465375,DPS21009
DPS21009-2,25,38,0.487,402,56,0.0038,10535219,BB,0.031368760064412235,DPS21009
DPS21009-2,6,10,0.002,2982,195,0.0283,10535219,BV,0.0001288244766505636,DPS21009
DPS21009-2,7,10,0.852,539,18,0.0051,10535219,VB,0.05487922705314009,DPS21009
DPS21009-2,8,12,0.029,554,34,0.0053,10535219,BV,0.0018679549114331724,DPS21009
DPS21009-2,9,DP-IMP-3,12.8,1363,65,0.0129,10535219,VV,0.8244766505636071,DPS21009
DPS21009-2,10,13,0.238,1723,60,0.0164,10535219,VB,0.015330112721417068,DPS21009
DPS21009-2,11,DP-IMP-2,14.191,369,21,0.0035,10535219,BB,0.9140740740740741,DPS21009
DPS21009-2,12,DP72,15.525,10445273,260088,99.1462,10535219,BV,1.0,DPS21009
DPS21009-2,13,18,0.627,3654,91,0.0347,10535219,VV,0.04038647342995169,DPS21009
DPS21009-2,14,19,0.879,2198,77,0.0209,10535219,VV,0.0566183574879227,DPS21009
DPS21009-2,15,DP-IMP-1,20.623,47717,1890,0.4529,10535219,VV,1.3283735909822867,DPS21009
DPS21009-2,16,22,0.613,1306,44,0.0124,10535219,VB,0.039484702093397744,DPS21009
DPS21009-2,17,26,0.35,1908,62,0.0181,10535219,BB,0.02254428341384863,DPS21009
DPS21009-2,18,34,0.379,3391,284,0.0322,10535219,VV,0.024412238325281804,DPS21009
DPS21009-2,19,35,0.345,579,56,0.0055,10535219,BB,0.02222222222222222,DPS21009
DPS21009-2,20,36,0.342,5969,272,0.0567,10535219,BB,0.022028985507246378,DPS21009
DPS21009-3,1,3,0.412,934,125,0.0089,10527541,BB,0.026522466846916438,DPS21009
DPS21009-3,21,36,0.868,508,59,0.0048,10527541,BB,0.0558774301532123,DPS21009
DPS21009-3,2,5,0.297,138,14,0.0013,10527541,BV,0.019119351100811123,DPS21009
DPS21009-3,22,37,0.386,5317,583,0.0505,10527541,BB,0.024848718939101327,DPS21009
DPS21009-3,3,5,0.493,123,12,0.0012,10527541,VB,0.03173683532895584,DPS21009
DPS21009-3,23,37,0.862,3206,412,0.0304,10527541,BB,0.0554911806360242,DPS21009
DPS21009-3,4,7,0.469,3679,197,0.0349,10527541,BV,0.03019183726020342,DPS21009
DPS21009-3,24,38,0.23,1917,171,0.0182,10527541,BB,0.014806231492210635,DPS21009
DPS21009-3,5,7,0.855,850,77,0.0081,10527541,VB,0.05504055619930475,DPS21009
DPS21009-3,25,38,0.487,349,53,0.0033,10527541,BB,0.03135058581176773,DPS21009
DPS21009-3,6,10,0.001,3007,195,0.0286,10527541,BB,6.437491953135059e-05,DPS21009
DPS21009-3,7,10,0.876,537,19,0.0051,10527541,BB,0.05639242950946311,DPS21009
DPS21009-3,8,12,0.028,587,36,0.0056,10527541,BV,0.0018024977468778164,DPS21009
DPS21009-3,9,DP-IMP-3,12.798,1418,65,0.0135,10527541,VV,0.8238702201622248,DPS21009
DPS21009-3,10,13,0.246,1686,59,0.016,10527541,VV,0.015836230204712243,DPS21009
DPS21009-3,11,DP-IMP-2,14.18,387,21,0.0037,10527541,VB,0.9128363589545513,DPS21009
DPS21009-3,12,DP72,15.534,10436329,257425,99.1336,10527541,BV,1.0,DPS21009
DPS21009-3,13,18,0.605,3374,89,0.032,10527541,VV,0.0389468263164671,DPS21009
DPS21009-3,14,19,0.883,2022,73,0.0192,10527541,VV,0.05684305394618257,DPS21009
DPS21009-3,15,DP-IMP-1,20.622,47587,1898,0.452,10527541,VB,1.3275395905755116,DPS21009
DPS21009-3,16,22,0.613,1218,42,0.0116,10527541,BV,0.03946182567271791,DPS21009
DPS21009-3,17,26,0.356,1994,65,0.0189,10527541,BB,0.022917471353160808,DPS21009
DPS21009-3,18,34,0.381,3287,281,0.0312,10527541,VV,0.024526844341444573,DPS21009
DPS21009-3,19,35,0.341,641,59,0.0061,10527541,BB,0.02195184756019055,DPS21009
DPS21009-3,20,36,0.346,6445,286,0.0612,10527541,BB,0.0222737221578473,DPS21009
DPS21010-1,1,3,0.417,762,110,0.0072,10516276,BB,0.02684088568486097,DPS21010
DPS21010-1,21,38,0.266,360,35,0.0034,10516276,BB,0.017121524201853762,DPS21010
DPS21010-1,2,5,0.284,347,24,0.0033,10516276,BB,0.018280123583934087,DPS21010
DPS21010-1,3,7,0.463,3546,201,0.0337,10516276,BV,0.02980175077239959,DPS21010
DPS21010-1,4,7,0.856,1331,123,0.0127,10516276,VB,0.05509783728115345,DPS21010
DPS21010-1,5,10,0.005,860,59,0.0082,10516276,BV,0.00032183316168898045,DPS21010
DPS21010-1,6,10,0.869,895,35,0.0085,10516276,VB,0.0559346035015448,DPS21010
DPS21010-1,7,12,0.029,334,22,0.0032,10516276,BV,0.0018666323377960867,DPS21010
DPS21010-1,8,DP-IMP-3,12.797,1221,49,0.0116,10516276,VV,0.8236997940267766,DPS21010
DPS21010-1,9,13,0.324,633,32,0.006,10516276,VV,0.020854788877445934,DPS21010
DPS21010-1,10,DP-IMP-2,14.207,197,10,0.0019,10516276,VB,0.9144567456230691,DPS21010
DPS21010-1,11,DP72,15.536,10440691,256661,99.2813,10516276,BV,1.0,DPS21010
DPS21010-1,12,18,0.67,4731,115,0.045,10516276,VV,0.043125643666323384,DPS21010
DPS21010-1,13,19,0.939,2966,113,0.0282,10516276,VV,0.06044026776519052,DPS21010
DPS21010-1,14,DP-IMP-1,20.626,41604,1653,0.3956,10516276,VB,1.3276261585993823,DPS21010
DPS21010-1,15,26,0.409,407,14,0.0039,10516276,BB,0.026325952626158597,DPS21010
DPS21010-1,16,34,0.395,1260,102,0.012,10516276,BV,0.025424819773429457,DPS21010
DPS21010-1,17,35,0.329,880,82,0.0084,10516276,BV,0.021176622039134913,DPS21010
DPS21010-1,18,36,0.353,6069,251,0.0577,10516276,VB,0.022721421215242017,DPS21010
DPS21010-1,19,37,0.39,4034,438,0.0384,10516276,BB,0.025102986611740475,DPS21010
DPS21010-1,20,37,0.88,3147,338,0.0299,10516276,BB,0.05664263645726056,DPS21010
DPS21010-2,1,3,0.416,798,113,0.0076,10495864,BB,0.026783414885397885,DPS21010
DPS21010-2,21,38,0.239,615,63,0.0059,10495864,BB,0.015387586917331959,DPS21010
DPS21010-2,2,5,0.281,360,25,0.0034,10495864,BB,0.0180916816894154,DPS21010
DPS21010-2,3,7,0.462,3528,200,0.0336,10495864,BV,0.029745042492917848,DPS21010
DPS21010-2,4,7,0.857,1310,121,0.0125,10495864,VB,0.055176409992274016,DPS21010
DPS21010-2,5,9,0.998,840,58,0.008,10495864,BB,0.06425444244141128,DPS21010
DPS21010-2,6,10,0.868,886,34,0.0084,10495864,BB,0.05588462528972444,DPS21010
DPS21010-2,7,12,0.03,429,26,0.0041,10495864,BV,0.0019314962657738862,DPS21010
DPS21010-2,8,DP-IMP-3,12.799,1335,53,0.0127,10495864,VV,0.824040690187999,DPS21010
DPS21010-2,9,13,0.327,619,32,0.0059,10495864,VV,0.02105330929693536,DPS21010
DPS21010-2,10,DP-IMP-2,14.21,232,11,0.0022,10495864,VB,0.9148853978882308,DPS21010
DPS21010-2,11,DP72,15.532,10421224,258112,99.2889,10495864,BV,1.0,DPS21010
DPS21010-2,12,18,0.665,4758,114,0.0453,10495864,VV,0.042814833891321145,DPS21010
DPS21010-2,13,19,0.942,2952,113,0.0281,10495864,VV,0.06064898274530002,DPS21010
DPS21010-2,14,DP-IMP-1,20.627,41564,1651,0.396,10495864,VB,1.328032449137265,DPS21010
DPS21010-2,15,26,0.446,379,14,0.0036,10495864,BB,0.028714911151171776,DPS21010
DPS21010-2,16,34,0.386,1306,103,0.0124,10495864,BV,0.024851918619624002,DPS21010
DPS21010-2,17,35,0.322,1083,89,0.0103,10495864,BV,0.020731393252639712,DPS21010
DPS21010-2,18,36,0.358,4503,220,0.0429,10495864,BB,0.023049188771568373,DPS21010
DPS21010-2,19,37,0.382,4044,443,0.0385,10495864,BB,0.024594385784187486,DPS21010
DPS21010-2,20,37,0.87,3100,336,0.0295,10495864,BB,0.0560133917074427,DPS21010
DPS21010-3,1,3,0.416,854,126,0.0081,10505680,BB,0.026755852842809364,DPS21010
DPS21010-3,21,38,0.236,849,87,0.0081,10505680,BB,0.015178801131978389,DPS21010
DPS21010-3,2,5,0.278,376,26,0.0036,10505680,BB,0.017880113197838953,DPS21010
DPS21010-3,3,7,0.461,3535,201,0.0337,10505680,BV,0.02965011577051711,DPS21010
DPS21010-3,4,7,0.854,1295,121,0.0123,10505680,VB,0.05492667867249807,DPS21010
DPS21010-3,5,10,0.002,837,57,0.008,10505680,BB,0.00012863390789812196,DPS21010
DPS21010-3,6,10,0.862,932,35,0.0089,10505680,BB,0.05544121430409056,DPS21010
DPS21010-3,7,12,0.033,440,26,0.0042,10505680,BV,0.002122459480319012,DPS21010
DPS21010-3,8,DP-IMP-3,12.797,1344,53,0.0128,10505680,VV,0.8230640596861333,DPS21010
DPS21010-3,9,13,0.33,719,35,0.0068,10505680,VV,0.02122459480319012,DPS21010
DPS21010-3,10,DP-IMP-2,14.229,237,10,0.0023,10505680,VB,0.9151659377411885,DPS21010
DPS21010-3,11,DP72,15.548,10430896,253114,99.2882,10505680,BV,1.0,DPS21010
DPS21010-3,12,18,0.675,4610,112,0.0439,10505680,VV,0.043413943915616156,DPS21010
DPS21010-3,13,19,0.948,2914,113,0.0277,10505680,VV,0.060972472343709797,DPS21010
DPS21010-3,14,DP-IMP-1,20.627,41449,1647,0.3945,10505680,VB,1.3266658091072807,DPS21010
DPS21010-3,15,26,0.44,443,15,0.0042,10505680,BB,0.028299459737586827,DPS21010
DPS21010-3,16,34,0.387,1225,98,0.0117,10505680,BV,0.024890661178286595,DPS21010
DPS21010-3,17,35,0.324,1058,88,0.0101,10505680,BV,0.020838693079495756,DPS21010
DPS21010-3,18,36,0.353,4474,219,0.0426,10505680,BB,0.02270388474401852,DPS21010
DPS21010-3,19,37,0.384,4095,446,0.039,10505680,BB,0.024697710316439414,DPS21010
DPS21010-3,20,37,0.872,3098,337,0.0295,10505680,BB,0.056084383843581165,DPS21010
DPS21011-1,1,5,0.281,201,22,0.0019,10498622,BV,0.018049845837615625,DPS21011
DPS21011-1,21,37,0.868,2342,279,0.0223,10498622,BB,0.05575539568345324,DPS21011
DPS21011-1,2,5,0.487,165,15,0.0016,10498622,VV,0.03128211716341213,DPS21011
DPS21011-1,3,7,0.475,3404,183,0.0324,10498622,BV,0.03051130524152107,DPS21011
DPS21011-1,4,7,0.864,1448,129,0.0138,10498622,VB,0.05549845837615622,DPS21011
DPS21011-1,5,10,0.016,1191,81,0.0113,10498622,BB,0.0010277492291880781,DPS21011
DPS21011-1,6,10,0.721,519,17,0.0049,10498622,BB,0.046312949640287766,DPS21011
DPS21011-1,7,12,0.061,461,29,0.0044,10498622,BV,0.003918293936279548,DPS21011
DPS21011-1,8,DP-IMP-3,12.809,1209,47,0.0115,10498622,VV,0.8227774922918808,DPS21011
DPS21011-1,9,13,0.343,862,38,0.0082,10498622,VV,0.022032374100719426,DPS21011
DPS21011-1,10,DP-IMP-2,14.193,211,11,0.002,10498622,VB,0.9116778006166495,DPS21011
DPS21011-1,11,DP72,15.568,10420188,256113,99.2529,10498622,BV,1.0,DPS21011
DPS21011-1,12,18,0.699,4852,116,0.0462,10498622,VV,0.044899794450154164,DPS21011
DPS21011-1,13,19,0.899,2149,73,0.0205,10498622,VV,0.05774665981500514,DPS21011
DPS21011-1,14,DP-IMP-1,20.666,51270,2025,0.4883,10498622,VV,1.3274665981500515,DPS21011
DPS21011-1,15,26,0.42,356,13,0.0034,10498622,BB,0.02697841726618705,DPS21011
DPS21011-1,16,34,0.39,2080,181,0.0198,10498622,VV,0.025051387461459407,DPS21011
DPS21011-1,17,35,0.356,796,55,0.0076,10498622,BV,0.022867420349434738,DPS21011
DPS21011-1,18,36,0.366,1445,78,0.0138,10498622,VB,0.023509763617677287,DPS21011
DPS21011-1,19,36,0.878,385,41,0.0037,10498622,BB,0.05639773895169579,DPS21011
DPS21011-1,20,37,0.392,3087,335,0.0294,10498622,BB,0.025179856115107917,DPS21011
DPS21011-2,1,5,0.28,199,22,0.0019,10511316,BV,0.01798445629134819,DPS21011
DPS21011-2,21,37,0.877,2380,283,0.0226,10511316,BB,0.05632988631254415,DPS21011
DPS21011-2,2,5,0.487,125,12,0.0012,10511316,VB,0.03128010790673775,DPS21011
DPS21011-2,3,7,0.473,3387,184,0.0322,10511316,BV,0.030380885092170334,DPS21011
DPS21011-2,4,7,0.863,1450,128,0.0138,10511316,VB,0.05543066349797675,DPS21011
DPS21011-2,5,10,0.014,1153,79,0.011,10511316,BV,0.0008992228145674096,DPS21011
DPS21011-2,6,10,0.9,568,18,0.0054,10511316,VB,0.05780718093647633,DPS21011
DPS21011-2,7,12,0.061,491,30,0.0047,10511316,BV,0.003918042263472284,DPS21011
DPS21011-2,8,DP-IMP-3,12.814,1210,47,0.0115,10511316,VV,0.8230457961333418,DPS21011
DPS21011-2,9,13,0.343,791,37,0.0075,10511316,VB,0.022030958956901537,DPS21011
DPS21011-2,10,DP-IMP-2,14.188,177,10,0.0017,10511316,BB,0.911298092363029,DPS21011
DPS21011-2,11,DP72,15.569,10431091,256289,99.2368,10511316,BV,1.0,DPS21011
