Sample Base Name,RRT,% Area
DPS21014,0.6432831035588329,0.0088
DPS21014,0.643392960184651,0.0089
DPS21014,0.688225113774758,0.0059
DPS21014,0.6884016156953261,0.0059
DPS21014,0.6978518756011541,0.006
DPS21014,0.772770976219473,0.0055
DPS21014,0.7730973905238187,0.0053
DPS21014,0.7731965373517152,0.0051
DPS21014,0.8224658588190037,0.0105
DPS21014,0.8230201987816608,0.0103
DPS21014,0.8232805589385295,0.0103
DPS21014,0.8573901891631933,0.0086
DPS21014,0.8576649355645317,0.0085
DPS21014,0.8577014293955515,0.0083
DPS21014,0.9100993908303943,0.0032
DPS21014,0.9101750336603193,0.0031
DPS21014,0.9102621626818793,0.003
DPS21014,1.0,99.30623333333334
DPS21014,1.2021665277866802,0.0426
DPS21014,1.2036930178880554,0.0418
DPS21014,1.2037191407502403,0.0439
DPS21014,1.2788997884208502,0.0209
DPS21014,1.279020575604128,0.023
DPS21014,1.2793202949663354,0.0234
DPS21014,1.3251266269154325,0.439
DPS21014,1.3251714633677327,0.4423
DPS21014,1.3254248156460404,0.4425
DPS21014,1.6951336795537604,0.0029
DPS21014,1.698609063521569,0.0033
DPS21014,1.6986213529977556,0.0027
DPS21014,2.20703801038395,0.015
DPS21014,2.2080153895479318,0.0153
DPS21014,2.2080528306725653,0.0151
DPS21014,2.2670982629318632,0.0062
DPS21014,2.2679705033664637,0.0059
DPS21014,2.2680643713534656,0.006
DPS21014,2.3469008396897633,0.028
DPS21014,2.3478232993524397,0.0291
DPS21014,2.3480602757294005,0.0139
DPS21014,2.3654252932504325,0.0047
DPS21014,2.3665448483682763,0.0042
DPS21014,2.3673613337608206,0.0042
DPS21014,2.3988205884238187,0.0242
DPS21014,2.399871753767233,0.0245
DPS21014,2.3998845931909982,0.0238
DPS21014,2.4315108005897055,0.0205
DPS21014,2.4325104200064125,0.0204
DPS21014,2.432647303968712,0.0209
DPS21015,0.3386280663549606,0.002
DPS21015,0.33914269238162364,0.0022
DPS21015,0.33918615828260174,0.0021
DPS21015,0.3519384812560077,0.0012
DPS21015,0.35208560261421157,0.0012
DPS21015,0.35246269134695446,0.0012
DPS21015,0.4888874655735605,0.0315
DPS21015,0.4890740147388657,0.0315
DPS21015,0.48907541487793943,0.0307
DPS21015,0.5046435662588868,0.0112
DPS21015,0.5048375728839624,0.012
DPS21015,0.5048381928868952,0.0111
DPS21015,0.6427336194197144,0.0083
DPS21015,0.6430447875953098,0.0082
DPS21015,0.6432553668695931,0.0081
DPS21015,0.6886012686614981,0.0071
DPS21015,0.6983283161468008,0.0069
DPS21015,0.6987504005126561,0.0065
DPS21015,0.7725728933034283,0.0038
DPS21015,0.7726894254787677,0.0038
DPS21015,0.773178701864548,0.0038
DPS21015,0.8223873902735953,0.009
DPS21015,0.8223915967463011,0.0093
DPS21015,0.8230695289971163,0.0094
DPS21015,0.857243544563337,0.0073
DPS21015,0.8572984051751745,0.0075
DPS21015,0.8574815764178148,0.0074
DPS21015,0.9116949695610381,0.0019
DPS21015,0.9117062856410585,0.0018
DPS21015,0.912380708384039,0.0014
DPS21015,1.0,99.2169
DPS21015,1.202651636456799,0.0386
DPS21015,1.2029858396873196,0.0423
DPS21015,1.2038449214995195,0.0414
DPS21015,1.2785499263434317,0.0248
DPS21015,1.2790414557570322,0.0229
DPS21015,1.2794617109900672,0.0233
DPS21015,1.3244091462243004,0.539
DPS21015,1.324662010636253,0.5333
DPS21015,1.3247677026594038,0.534
DPS21015,1.6924062800384492,0.0032
DPS21015,1.6943572663805804,0.0033
DPS21015,1.6952008714038573,0.0028
DPS21015,2.2045731121501313,0.0142
DPS21015,2.2060613827128854,0.0138
DPS21015,2.206472284524191,0.0144
DPS21015,2.2645872029718825,0.0067
DPS21015,2.2662266931505095,0.0068
DPS21015,2.266709388016661,0.0066
DPS21015,2.344456542624736,0.0279
DPS21015,2.34542192605882,0.028
DPS21015,2.3460429349567447,0.0282
DPS21015,2.3626465125216165,0.004
DPS21015,2.364195553277376,0.0039
DPS21015,2.364498558154438,0.0044
DPS21015,2.3961442387753795,0.0225
DPS21015,2.3977061574934324,0.0229
DPS21015,2.3980775392502403,0.0236
DPS21015,2.4291295715109205,0.0208
DPS21015,2.4307041712052286,0.021
DPS21015,2.431015700096123,0.0214
DPS21016,0.33943193449334697,0.002
DPS21016,0.3397374319564521,0.0021
DPS21016,0.33988854013195824,0.0019
DPS21016,0.3521622313203685,0.0016
DPS21016,0.3535968227531868,0.0014
DPS21016,0.3538264489273135,0.0014
DPS21016,0.48931678607983625,0.0338
DPS21016,0.4900416266410503,0.0342
DPS21016,0.49010313240663633,0.0344
DPS21016,0.505053735926305,0.0182
DPS21016,0.5057316682676913,0.0184
DPS21016,0.505733136890654,0.0183
DPS21016,0.6437436028659161,0.0101
DPS21016,0.6444444444444445,0.0104
DPS21016,0.6445455127794503,0.0105
DPS21016,0.6971596724667349,0.0059
DPS21016,0.6998911024277753,0.0064
DPS21016,0.7002881844380404,0.0059
DPS21016,0.773349539406346,0.0053
DPS21016,0.774447646493756,0.0051
DPS21016,0.774517968099417,0.0055
DPS21016,0.8233111566018423,0.0142
DPS21016,0.8242265069502275,0.0148
DPS21016,0.8247198206852385,0.0137
DPS21016,0.8579836233367452,0.0128
DPS21016,0.8592018448529882,0.0134
DPS21016,0.8594300352225425,0.0126
DPS21016,0.9085849539406345,0.0037
DPS21016,0.9098071872397667,0.0041
DPS21016,0.9113672750560359,0.0036
DPS21016,1.0,99.24133333333333
DPS21016,1.2034288638689867,0.037
DPS21016,1.205443483829651,0.0372
DPS21016,1.2056882967138556,0.0369
DPS21016,1.2751407369498464,0.0218
DPS21016,1.2754468003330985,0.022
DPS21016,1.2758885686839576,0.0224
DPS21016,1.3262538382804503,0.48
DPS21016,1.3279098071872397,0.4798
DPS21016,1.3281460134486072,0.4803
DPS21016,1.6977265449887928,0.0038
DPS21016,1.698247185261003,0.0029
DPS21016,1.6994427006597912,0.0035
DPS21016,2.140289150460594,0.0032
DPS21016,2.1421709894332372,0.0039
DPS21016,2.1436807379411955,0.0043
DPS21016,2.1732343909928353,0.0041
DPS21016,2.1749599743836057,0.0041
DPS21016,2.176542181794888,0.0045
DPS21016,2.199078812691914,0.0198
DPS21016,2.200832532821005,0.0203
DPS21016,2.202421369547114,0.0207
DPS21016,2.259659672466735,0.0062
DPS21016,2.2615433877681714,0.006
DPS21016,2.263404009992954,0.0065
DPS21016,2.3007932446264077,0.0292
DPS21016,2.3027857829010565,0.0286
DPS21016,2.3045929152520657,0.0118
DPS21016,2.35664022517912,0.0031
DPS21016,2.358757604867115,0.0028
DPS21016,2.3603869066683747,0.003
DPS21016,2.3893295803480044,0.0267
DPS21016,2.3914185078450205,0.0265
DPS21016,2.3929921209403626,0.0266
DPS21016,2.419588024564995,0.0202
DPS21016,2.4217098943323725,0.0204
DPS21016,2.42335532637243,0.0204
DPS21017,0.3357034986156557,0.0018
DPS21017,0.3358082174542251,0.00185
DPS21017,0.34942109237352126,0.0016
DPS21017,0.3497766312212924,0.00165
DPS21017,0.37496853762899574,0.0013
DPS21017,0.37525954822878,0.0013
DPS21017,0.375385389794249,0.0015
DPS21017,0.47306821042033725,0.02
DPS21017,0.47310136538098535,0.02005
DPS21017,0.4859048577900831,0.0157
DPS21017,0.4859372050588309,0.0155
DPS21017,0.5009123513496508,0.0227
DPS21017,0.5009438711301284,0.0224
DPS21017,0.5009752721323852,0.0225
DPS21017,0.6395268357138363,0.0114
DPS21017,0.6396526772793053,0.0116
DPS21017,0.6396929272589983,0.0115
DPS21017,0.6849987415051598,0.0045
DPS21017,0.6960296986094506,0.0048
DPS21017,0.6962184609576543,0.0056
DPS21017,0.7680739948404959,0.0049
DPS21017,0.7681852504404733,0.0063
DPS21017,0.7682627571886994,0.006
DPS21017,0.8191027496382055,0.0135
DPS21017,0.8194059904354393,0.014
DPS21017,0.8199207198137545,0.0127
DPS21017,0.8575473478890077,0.0154
DPS21017,0.8577361102372113,0.0161
DPS21017,0.8579159325446766,0.0166
DPS21017,0.9000817970175549,0.0031
DPS21017,0.9017115529826328,0.0042
DPS21017,0.9017806581513874,0.0024
DPS21017,1.0,99.22576666666667
DPS21017,1.206380167369282,0.0403
DPS21017,1.2070093751966273,0.0431
DPS21017,1.2072111754341808,0.0435
DPS21017,1.274082929591644,0.0179
DPS21017,1.2742260256732947,0.0186
DPS21017,1.2742716919398476,0.0191
DPS21017,1.320329704901529,0.4799
DPS21017,1.3204127863075763,0.4815
DPS21017,1.6863398980683317,0.0039
DPS21017,1.6873269569594767,0.003
DPS21017,1.6874724721575536,0.0041
DPS21017,2.1077203800415276,0.004
DPS21017,2.107853007802668,0.0039
DPS21017,2.107909142389731,0.0041
DPS21017,2.163971559806204,0.0183
DPS21017,2.164107727158319,0.0186
DPS21017,2.164160322154408,0.0185
DPS21017,2.224123828100421,0.0066
DPS21017,2.2242496696658907,0.0063
DPS21017,2.2243267052605082,0.0068
DPS21017,2.2759076322909455,0.029
DPS21017,2.2761137679335515,0.03
DPS21017,2.2846536210910466,0.015
DPS21017,2.319008368464104,0.0056
DPS21017,2.319154291467405,0.0058
DPS21017,2.319197130812307,0.0058
DPS21017,2.351475492355125,0.0313
DPS21017,2.3515605336018126,0.0317
DPS21017,2.351727175486063,0.0311
DPS21017,2.3806078147612157,0.0207
DPS21017,2.380694689151775,0.0206
DPS21017,2.3807336563266848,0.0207
DPS21018,0.33557637884409786,0.0021
DPS21018,0.33570305127398553,0.0021
DPS21018,0.33574438643939875,0.002
DPS21018,0.348971762782215,0.0017
DPS21018,0.34904057879836425,0.0017
DPS21018,0.34933014655009753,0.0016
DPS21018,0.3746461151305442,0.0012
DPS21018,0.3748663437952073,0.0013
DPS21018,0.37488208288786873,0.0012
DPS21018,0.47280045280171057,0.0205
DPS21018,0.47298572237247627,0.0208
DPS21018,0.4730418370556779,0.0204
DPS21018,0.48581850198100746,0.0162
DPS21018,0.48594251210767975,0.0164
DPS21018,0.48600188738597044,0.0159
DPS21018,0.5007861140808755,0.0201
DPS21018,0.5009120070444683,0.0199
DPS21018,0.500975149418056,0.0197
DPS21018,0.6392679705678888,0.0105
DPS21018,0.639599974841185,0.0105
DPS21018,0.63963510537905,0.0099
DPS21018,0.6958299264104661,0.0057
DPS21018,0.6966857430350292,0.0054
DPS21018,0.6973891160742373,0.0053
DPS21018,0.768002012452047,0.0042
DPS21018,0.7682244166299768,0.005
DPS21018,0.768354828562441,0.0033
DPS21018,0.8189367725699905,0.0104
DPS21018,0.8192339140826468,0.0114
DPS21018,0.8198226526633545,0.0111
DPS21018,0.8564957533815666,0.0131
DPS21018,0.8576190176718446,0.0143
DPS21018,0.85772690106296,0.0136
DPS21018,0.8998050191835965,0.0025
DPS21018,0.9010125149361675,0.0019
DPS21018,0.9012268008807801,0.0015
DPS21018,1.0,99.22096666666668
DPS21018,1.2069681152128797,0.0503
DPS21018,1.2078118120636518,0.0473
DPS21018,1.2078641082101291,0.0483
DPS21018,1.2731274762593547,0.0188
DPS21018,1.2739165985282095,0.0185
DPS21018,1.2741742686379365,0.0179
DPS21018,1.3201056537324696,0.4935
DPS21018,1.320145921127115,0.4954
DPS21018,1.3203523120478138,0.4926
DPS21018,1.6863953707780366,0.0044
DPS21018,1.6873781523174642,0.0038
DPS21018,1.6877005347593583,0.0032
DPS21018,2.1063455128608264,0.0028
DPS21018,2.106987860871753,0.0026
DPS21018,2.1078326517772883,0.0037
DPS21018,2.1628828375573868,0.0188
DPS21018,2.163658091703881,0.0193
DPS21018,2.1644542308902173,0.0194
DPS21018,2.222564618577448,0.004
DPS21018,2.223347380338386,0.0047
DPS21018,2.2244101918842403,0.0045
DPS21018,2.2739450349034653,0.0258
DPS21018,2.2748600540914525,0.024
DPS21018,2.2765020446681348,0.028
DPS21018,2.317212753914848,0.0045
DPS21018,2.3178816277753316,0.0042
DPS21018,2.319031141868512,0.007
DPS21018,2.3499779888057355,0.0263
DPS21018,2.3505880873010883,0.0272
DPS21018,2.3515570934256056,0.0306
DPS21018,2.379095654361361,0.0196
DPS21018,2.3797094156865213,0.0206
DPS21018,2.3806228373702423,0.0213
DPS21019,0.33873153106652043,0.0042
DPS21019,0.3390552400619514,0.0041
DPS21019,0.3391186528163107,0.0038
DPS21019,0.37647590167107553,0.001
DPS21019,0.3775727466288148,0.0009
DPS21019,0.37796850800206505,0.0013
DPS21019,0.4791922059487708,0.02
DPS21019,0.4792567262404026,0.0204
DPS21019,0.479478575116159,0.02
DPS21019,0.48964449319310926,0.0143
DPS21019,0.48999741868869384,0.0145
DPS21019,0.5055810052261436,0.01785
DPS21019,0.5058724832214765,0.0182
DPS21019,0.6433963481514936,0.0101
DPS21019,0.6434608684431253,0.01
DPS21019,0.643649974186887,0.0103
DPS21019,0.6908832827924382,0.0055
DPS21019,0.70018069179143,0.0054
DPS21019,0.7006258468288277,0.0051
DPS21019,0.7745869901910171,0.0041
DPS21019,0.7746951416220401,0.0039
DPS21019,0.7752113039550939,0.0033
DPS21019,0.8233434415123556,0.0122
DPS21019,0.8240531647203045,0.0114
DPS21019,0.8242127000516262,0.0124
DPS21019,0.8569585134524808,0.0123
DPS21019,0.8573180175529168,0.0124
DPS21019,0.8574746757855345,0.0125
DPS21019,0.9101232337570165,0.00225
DPS21019,0.9137842023748064,0.003
DPS21019,1.0,99.1878
DPS21019,1.204206723014388,0.0531
DPS21019,1.2045043882292203,0.0556
DPS21019,1.20465836505581,0.0462
DPS21019,1.2844699658042456,0.0128
DPS21019,1.2847280469707723,0.0126
DPS21019,1.285105833763552,0.0134
DPS21019,1.32782760178076,0.4901
DPS21019,1.3278921220723916,0.4888
DPS21019,1.3282782653588021,0.4952
DPS21019,1.6983676366217175,0.0045
DPS21019,1.7005033557046978,0.0043
DPS21019,1.7013355700367765,0.0047
DPS21019,2.153364733208594,0.0028
DPS21019,2.153523489932886,0.003
DPS21019,2.1537518549583843,0.0029
DPS21019,2.2138847667591457,0.02
DPS21019,2.2140552400619513,0.021
DPS21019,2.2142073682173042,0.0203
DPS21019,2.276340409058649,0.0063
DPS21019,2.2764584408879713,0.0073
DPS21019,2.276727530808439,0.0075
DPS21019,2.338860571649784,0.03
DPS21019,2.339248838409912,0.0312
DPS21019,2.339634815149364,0.0157
DPS21019,2.374798374088651,0.0074
DPS21019,2.375056455255178,0.0077
DPS21019,2.3750645327826536,0.0076
DPS21019,2.4085424866120393,0.045
DPS21019,2.4087360474869346,0.0474
DPS21019,2.408879710893134,0.0464
DPS21019,2.439125104845474,0.0402
DPS21019,2.439318665720369,0.0377
DPS21019,2.4394037170882807,0.037
DPS21020,0.3384724551670752,0.0041
DPS21020,0.3386878265918328,0.0042
DPS21020,0.33870863703799264,0.0043
DPS21020,0.37659656818475035,0.0011
DPS21020,0.37663677997806877,0.0013
DPS21020,0.3777820785755758,0.001
DPS21020,0.4789704554251064,0.0187
DPS21020,0.47900406372960075,0.0193
DPS21020,0.4790658667182763,0.0187
DPS21020,0.4894852277125532,0.0139
DPS21020,0.48964582930133543,0.0138
DPS21020,0.48971166870928207,0.0141
DPS21020,0.50535414785189,0.0154
DPS21020,0.5053860543120686,0.0155
DPS21020,0.5053867492419843,0.0152
DPS21020,0.642520802425337,0.0116
DPS21020,0.6425391910199343,0.0121
DPS21020,0.6425622500322539,0.0118
DPS21020,0.6990259949687158,0.004
DPS21020,0.6991161860525128,0.0046
DPS21020,0.7002322280996001,0.0042
DPS21020,0.7740790916715051,0.0028
DPS21020,0.7744952589821325,0.004
DPS21020,0.7750612824151722,0.0036
DPS21020,0.8233131208876273,0.0116
DPS21020,0.8235597703373976,0.0117
DPS21020,0.8239050506353609,0.0118
DPS21020,0.8578156247984001,0.0096
DPS21020,0.8586080113526414,0.0101
DPS21020,0.8586633982711908,0.0102
DPS21020,0.911231533449455,0.0022
DPS21020,0.9135651164290782,0.0018
DPS21020,0.9139465875370919,0.0021
DPS21020,1.0,99.24156666666666
DPS21020,1.2029415559282672,0.0478
DPS21020,1.2037025091917695,0.049
DPS21020,1.2048900070963164,0.051
DPS21020,1.2806089536833956,0.0114
DPS21020,1.2813366879556156,0.0104
DPS21020,1.2813648971166869,0.0088
DPS21020,1.3278286672687394,0.4536
DPS21020,1.327849816140894,0.4543
DPS21020,1.3278720247693994,0.4511
DPS21020,1.699413016835451,0.0055
DPS21020,1.70059996129282,0.005
DPS21020,1.7006837827377113,0.005
DPS21020,2.213184544926788,0.0185
DPS21020,2.2133918204102696,0.018
DPS21020,2.213728146571189,0.023
DPS21020,2.2753015545378314,0.0061
DPS21020,2.275512837053283,0.0065
DPS21020,2.2759821946971166,0.006
DPS21020,2.338579629749081,0.0307
DPS21020,2.338601470777964,0.0304
DPS21020,2.3389458744597125,0.0325
DPS21020,2.3738631232664646,0.0075
DPS21020,2.3740162559669717,0.0075
DPS21020,2.3743629443261725,0.0075
DPS21020,2.407727536605818,0.0521
DPS21020,2.4078828538253125,0.0496
DPS21020,2.408167215018386,0.0447
DPS21020,2.4379797458556407,0.0283
DPS21020,2.4380725067733198,0.0297
DPS21020,2.4383588155602864,0.0332
DPS21021,0.33900196979645436,0.0039
DPS21021,0.3396214013408702,0.0036
DPS21021,0.33977773393831784,0.0037
DPS21021,0.48319107025607355,0.03
DPS21021,0.4838964112002103,0.03
DPS21021,0.483921878082462,0.0301
DPS21021,0.5087984241628365,0.0129
DPS21021,0.5095306954121204,0.013
DPS21021,0.5096994805024002,0.0127
DPS21021,0.5447143795141168,0.0009
DPS21021,0.544892861837781,0.0014
DPS21021,0.546393108436904,0.0008
DPS21021,0.6471437951411687,0.0104
DPS21021,0.6478901012225581,0.0123
DPS21021,0.648254093509568,0.0121
DPS21021,0.6919238345370978,0.0059
DPS21021,0.7025108452740897,0.0047
DPS21021,0.7029657394620897,0.0056
DPS21021,0.7780039395929087,0.0039
DPS21021,0.7786249507032996,0.0035
DPS21021,0.7793121588742027,0.0039
DPS21021,0.8249507550886408,0.0113
DPS21021,0.8269357171026686,0.0104
DPS21021,0.8270533307029657,0.0112
DPS21021,0.8594878529218647,0.0065
DPS21021,0.8606546601814118,0.0066
DPS21021,0.8606562767146708,0.0077
DPS21021,0.9224041559807982,0.002
DPS21021,0.9226526592252133,0.0022
DPS21021,0.9251347443144472,0.0013
DPS21021,1.0,99.24236666666667
DPS21021,1.2109652002626397,0.0503
DPS21021,1.2110556066780598,0.0497
DPS21021,1.211744591306635,0.0512
DPS21021,1.2745239658568615,0.0066
DPS21021,1.2771789141580123,0.0072
DPS21021,1.277503781153416,0.0068
DPS21021,1.331188443860801,0.5094
DPS21021,1.3325884054160642,0.51
DPS21021,1.333136055763793,0.5107
DPS21021,1.7179908076165462,0.0042
DPS21021,1.7202576574207966,0.0056
DPS21021,1.7236798842638257,0.0044
DPS21021,1.8501641497045305,0.0055
DPS21021,1.8549362429341396,0.0066
DPS21021,1.8642730321562437,0.0062
DPS21021,2.218319107025607,0.0016
DPS21021,2.2194031812803994,0.0015
DPS21021,2.2213454330242652,0.0015
DPS21021,2.2462245567957977,0.0146
DPS21021,2.2472065203102405,0.0136
DPS21021,2.2491615703294534,0.0143
DPS21021,2.311162179908076,0.0049
DPS21021,2.3119495201787825,0.003
DPS21021,2.3143289274676135,0.005
DPS21021,2.3526592252133947,0.0219
DPS21021,2.3553306165373997,0.01
DPS21021,2.3558229762609324,0.0212
DPS21021,2.377806959947472,0.0034
DPS21021,2.378927303799132,0.0032
DPS21021,2.3809429867824026,0.0035
DPS21021,2.4133289560078794,0.0072
DPS21021,2.413697909819903,0.002
DPS21021,2.416584467679358,0.007
DPS21021,2.4475377544320422,0.0274
DPS21021,2.4487971605100567,0.0225
DPS21021,2.4508450055895312,0.0271
DPS21021,2.4779382797110965,0.0196
DPS21021,2.479295385828842,0.019
DPS21021,2.4813572696784374,0.0195
DPS21022,0.33917437815843016,0.005
DPS21022,0.33924349881796695,0.0037
DPS21022,0.3398856090986786,0.0037
DPS21022,0.37625516834022443,0.0008
DPS21022,0.3764118728657736,0.0008
DPS21022,0.37735849056603776,0.0009
DPS21022,0.48283782896895716,0.0336
DPS21022,0.4830575256107171,0.0339
DPS21022,0.4835973966208665,0.033
DPS21022,0.5087615672376452,0.0157
DPS21022,0.5089965852377201,0.0149
DPS21022,0.5095654460587733,0.0156
DPS21022,0.5443328739253134,0.0021
DPS21022,0.544588915156291,0.0019
DPS21022,0.5456577476825981,0.0018
DPS21022,0.6469121218087549,0.0152
DPS21022,0.6472287890727607,0.0141
DPS21022,0.6478863980014463,0.0154
DPS21022,0.6914090700269082,0.0066
DPS21022,0.6924087207775151,0.0056
DPS21022,0.6924594043784104,0.0064
DPS21022,0.7775152589092341,0.004
DPS21022,0.7779091147885474,0.0034
DPS21022,0.7789757412398922,0.0039
DPS21022,0.8248999146813678,0.0187
DPS21022,0.8255187811925401,0.0191
DPS21022,0.8261784235093025,0.0191
DPS21022,0.8589440504334122,0.0124
DPS21022,0.859552405329133,0.0121
DPS21022,0.8603642101111038,0.0125
DPS21022,0.9231476012338388,0.0029
DPS21022,0.9232335172051483,0.0029
DPS21022,0.9245283018867925,0.0027
DPS21022,1.0,99.2382
DPS21022,1.2106057622891646,0.0498
DPS21022,1.2122406094037301,0.05
DPS21022,1.2128065215962132,0.0514
DPS21022,1.2746603662138216,0.0098
DPS21022,1.2756763856054636,0.0089
DPS21022,1.2765104200907238,0.0098
DPS21022,1.3308394040821683,0.4624
DPS21022,1.331625952193328,0.4585
DPS21022,1.3329827098810072,0.466
DPS21022,1.7174284213291304,0.0028
DPS21022,1.7182516243354993,0.0031
DPS21022,1.7229636447307868,0.0031
DPS21022,1.843183609141056,0.007
DPS21022,1.8493797991730654,0.0085
DPS21022,1.849451055157452,0.0066
DPS21022,2.158955174903196,0.0027
DPS21022,2.159705805095876,0.0021
DPS21022,2.1625139701531784,0.0023
DPS21022,2.181925575900768,0.0029
DPS21022,2.1823614394536377,0.0024
DPS21022,2.1851949247255273,0.0027
DPS21022,2.245061363785522,0.0182
DPS21022,2.245600210139217,0.0183
DPS21022,2.24843862993886,0.0182
DPS21022,2.2803701516046466,0.0022
DPS21022,2.2809298660362494,0.0024
DPS21022,2.283742028794951,0.0023
DPS21022,2.310034783750082,0.0051
DPS21022,2.3106776989755713,0.0048
DPS21022,2.313588850174216,0.0049
DPS21022,2.3502758077226162,0.0243
DPS21022,2.3508564678086237,0.0214
DPS21022,2.3531654723555318,0.0236
DPS21022,2.412285883047844,0.0077
DPS21022,2.412989230365117,0.008
DPS21022,2.4160147261849976,0.008
DPS21022,2.4462164468071146,0.0265
DPS21022,2.4469398476490674,0.0268
DPS21022,2.450003287094866,0.0267
DPS21022,2.476668635558181,0.0229
DPS21022,2.477410034147623,0.0237
DPS21022,2.480573269344553,0.0232
DPS21022,2.494651178053423,0.0034
DPS21022,2.4954688731284476,0.0032
DPS21022,2.498652291105121,0.0023
DPS22001,0.33941724789779026,0.0063
DPS22001,0.34000260688216893,0.006
DPS22001,0.34056554599947875,0.007
DPS22001,0.4907763509549573,0.0318
DPS22001,0.490810740354536,0.0321
DPS22001,0.4908131352619234,0.0309
DPS22001,0.5075579880114672,0.0073
DPS22001,0.5076592138713253,0.0075
DPS22001,0.5078206465067779,0.0071
DPS22001,0.646176911544228,0.0075
DPS22001,0.6463382851185822,0.0076
DPS22001,0.6463764337851929,0.0071
DPS22001,0.7008669578254352,0.0085
DPS22001,0.7013164754953076,0.0087
DPS22001,0.7017852488923638,0.0093
DPS22001,0.776713578316393,0.0036
DPS22001,0.777589466136497,0.003
DPS22001,0.7780239833159542,0.003
DPS22001,0.8260359655981235,0.011
DPS22001,0.8263476957173588,0.0104
DPS22001,0.8265771637122002,0.0105
DPS22001,0.858418034923117,0.0054
DPS22001,0.8588097255719966,0.0052
DPS22001,0.8593587069864442,0.0053
DPS22001,0.9178180396246091,0.0026
DPS22001,0.9186864738076622,0.0013
DPS22001,0.9192360341568346,0.0018
DPS22001,1.0,99.24883333333332
DPS22001,1.2023336158007953,0.0289
DPS22001,1.2026322647902006,0.0287
DPS22001,1.2027502606882168,0.0278
DPS22001,1.281600208496221,0.0344
DPS22001,1.2819242552636725,0.0342
DPS22001,1.2819343065693432,0.0347
DPS22001,1.330140734949179,0.4988
DPS22001,1.3302919708029197,0.4954
DPS22001,1.3304217456489147,0.5002
DPS22001,1.7038050560333593,0.0043
DPS22001,1.7039306433739654,0.0033
DPS22001,1.704509906152242,0.0046
DPS22001,1.8886643634704388,0.0046
DPS22001,1.8988141777430283,0.0039
DPS22001,1.9019812304483839,0.0047
DPS22001,2.235665884805838,0.012
DPS22001,2.2361183524504695,0.0121
DPS22001,2.23688155922039,0.0119
DPS22001,2.2986708365910866,0.0122
DPS22001,2.2991397288842546,0.012
DPS22001,2.2997848901636138,0.0126
DPS22001,2.367577081024705,0.0088
DPS22001,2.368582225697159,0.0253
DPS22001,2.368808654848801,0.0237
DPS22001,2.4332812092780816,0.0273
DPS22001,2.433785192909281,0.0274
DPS22001,2.4346522390978427,0.0271
DPS22001,2.4662496742246542,0.0283
DPS22001,2.4667622523461943,0.0286
DPS22001,2.4675053777459097,0.028
DPS22002,0.33917404898384573,0.0057
DPS22002,0.3394357938627924,0.0041
DPS22002,0.33963001563314227,0.0062
DPS22002,0.48436685773840543,0.0145
DPS22002,0.4844971339239187,0.0159
DPS22002,0.4847221317349665,0.0158
DPS22002,0.48941299107433706,0.0149
DPS22002,0.4895127670661803,0.0165
DPS22002,0.48977331943720687,0.0151
DPS22002,0.5076211568525274,0.0091
DPS22002,0.5077203726627142,0.0092
DPS22002,0.5078165711307973,0.0093
DPS22002,0.6457139134966128,0.0087
DPS22002,0.6457790515893694,0.0084
DPS22002,0.6461007231741481,0.0087
DPS22002,0.70186294945284,0.0075
DPS22002,0.7019932256383532,0.008
DPS22002,0.7024561860707538,0.0072
DPS22002,0.7772277227722773,0.0023
DPS22002,0.7779442417926002,0.0027
DPS22002,0.7780962929181053,0.0026
DPS22002,0.8255912437292332,0.0081
DPS22002,0.8259510161542469,0.0081
DPS22002,0.8262115685252736,0.0085
DPS22002,0.8586503387180824,0.0057
DPS22002,0.8589108910891089,0.006
DPS22002,0.8597302755879862,0.0057
DPS22002,0.9171443460135487,0.0017
DPS22002,0.9186266206267509,0.0014
DPS22002,0.918903074517978,0.0016
DPS22002,1.0,99.27313333333332
DPS22002,1.2019280875455967,0.0301
DPS22002,1.2023189161021364,0.0322
DPS22002,1.2026842139553067,0.0307
DPS22002,1.2809405940594059,0.0316
DPS22002,1.2810708702449194,0.0318
DPS22002,1.2814515603622385,0.0305
DPS22002,1.3300547159979157,0.468
DPS22002,1.3301198540906722,0.464
DPS22002,1.3303146784806827,0.4653
DPS22002,1.703954655026386,0.0049
DPS22002,1.7042079207920793,0.0052
DPS22002,1.7051849921834288,0.0054
DPS22002,1.8865945805106827,0.0046
DPS22002,1.892196456487754,0.0045
DPS22002,1.8968010945338458,0.0049
DPS22002,2.2345622720166753,0.015
DPS22002,2.23493387191348,0.0137
DPS22002,2.2350182386659716,0.0144
DPS22002,2.2967040125065137,0.0105
DPS22002,2.2972832106326146,0.0108
DPS22002,2.297420531526837,0.0107
DPS22002,2.365750390828557,0.0261
DPS22002,2.366017330119226,0.0242
DPS22002,2.3660760812923396,0.0259
DPS22002,2.4318004168837937,0.0321
DPS22002,2.4324517978113604,0.0318
DPS22002,2.43247117076031,0.0317
DPS22002,2.4646300156331424,0.0267
DPS22002,2.4652813965607088,0.0272
DPS22002,2.4653723369600624,0.0269
DPS22003,0.33830018545756857,0.0038
DPS22003,0.3385499840306611,0.0031
DPS22003,0.3388313514895793,0.0031
DPS22003,0.3492997378013685,0.0014
DPS22003,0.3496007665282657,0.0014
DPS22003,0.3512338575629715,0.0013
